departamentos,key_fecha,programatica1_ano,id_detail,pct_cobertura
TOLIMA,1,19693,738,0.8
TOLIMA,1,19693,739,0.88
TOLIMA,1,19693,740,0.87
TOLIMA,1,19693,741,0.88
TOLIMA,1,19693,742,0.87
TOLIMA,1,19693,743,0.87
TOLIMA,1,19693,744,0.87
TOLIMA,1,19693,745,0.86
TOLIMA,1,19693,746,0.77
TOLIMA,1,19693,747,0.51
TOLIMA,1,19693,748,0.87
TOLIMA,1,19693,749,0.86
TOLIMA,1,19693,750,0.87
TOLIMA,1,19693,751,0.86
TOLIMA,1,19693,752,0.66
TOLIMA,1,19693,753,0.85
TOLIMA,1,19693,754,0.83
TOLIMA,1,19693,755,0.82
TOLIMA,1,19693,756,0.88
TOLIMA,1,19693,757,0.86
TOLIMA,1,19693,758,0.87
TOLIMA,1,19693,759,0.68
VALLE DEL CAUCA,1,57615,760,0.88
VALLE DEL CAUCA,1,57615,761,0.86
VALLE DEL CAUCA,1,57615,762,0.98
VALLE DEL CAUCA,1,57615,763,0.97
VALLE DEL CAUCA,1,57615,764,0.97
VALLE DEL CAUCA,1,57615,765,0.97
VALLE DEL CAUCA,1,57615,766,0.97
VALLE DEL CAUCA,1,57615,767,0.96
VALLE DEL CAUCA,1,57615,768,0.97
VALLE DEL CAUCA,1,57615,769,0.73
VALLE DEL CAUCA,1,57615,770,0.46
VALLE DEL CAUCA,1,57615,771,0.96
VALLE DEL CAUCA,1,57615,772,0.97
VALLE DEL CAUCA,1,57615,773,0.96
VALLE DEL CAUCA,1,57615,774,0.96
VALLE DEL CAUCA,1,57615,775,0.89
VALLE DEL CAUCA,1,57615,776,0.96
VALLE DEL CAUCA,1,57615,777,0.94
VALLE DEL CAUCA,1,57615,778,0.94
VALLE DEL CAUCA,1,57615,779,0.98
VALLE DEL CAUCA,1,57615,780,0.97
VALLE DEL CAUCA,1,57615,781,0.97
VALLE DEL CAUCA,1,57615,782,0.68
BUENAVENTURA,1,6213,783,0.76
BUENAVENTURA,1,6213,784,0.72
BUENAVENTURA,1,6213,785,0.77
BUENAVENTURA,1,6213,786,0.67
BUENAVENTURA,1,6213,787,0.77
BUENAVENTURA,1,6213,788,0.73
BUENAVENTURA,1,6213,789,0.67
BUENAVENTURA,1,6213,790,0.68
BUENAVENTURA,1,6213,791,0.66
BUENAVENTURA,1,6213,792,0.64
BUENAVENTURA,1,6213,793,0.43
BUENAVENTURA,1,6213,794,0.77
BUENAVENTURA,1,6213,795,0.72
BUENAVENTURA,1,6213,796,0.78
BUENAVENTURA,1,6213,797,0.76
BUENAVENTURA,1,6213,798,0.47
BUENAVENTURA,1,6213,799,0.74
BUENAVENTURA,1,6213,800,0.6
BUENAVENTURA,1,6213,801,0.61
BUENAVENTURA,1,6213,802,0.79
BUENAVENTURA,1,6213,803,0.79
BUENAVENTURA,1,6213,804,0.78
BUENAVENTURA,1,6213,805,0.61
VAUPES,1,878,806,0.85
VAUPES,1,878,807,0.55
VAUPES,1,878,808,0.85
VAUPES,1,878,809,0.67
VAUPES,1,878,810,0.85
VAUPES,1,878,811,0.79
VAUPES,1,878,812,0.68
VAUPES,1,878,813,0.59
VAUPES,1,878,814,0.62
VAUPES,1,878,815,0.39
VAUPES,1,878,816,0.21
VAUPES,1,878,817,0.88
VAUPES,1,878,818,0.8
VAUPES,1,878,819,0.93
VAUPES,1,878,820,0.88
VAUPES,1,878,821,0.97
VAUPES,1,878,822,0.88
VAUPES,1,878,823,0.61
VAUPES,1,878,824,0.61
VAUPES,1,878,825,0.87
VAUPES,1,878,826,0.86
VAUPES,1,878,827,0.85
VAUPES,1,878,828,0.49
VICHADA,1,1875,829,0.69
VICHADA,1,1875,830,0.45
VICHADA,1,1875,831,1.01
VICHADA,1,1875,832,0.62
VICHADA,1,1875,833,1.01
VICHADA,1,1875,834,0.82
VICHADA,1,1875,835,0.62
VICHADA,1,1875,836,0.67
VICHADA,1,1875,837,0.61
VICHADA,1,1875,838,0.6
VICHADA,1,1875,839,0.29
VICHADA,1,1875,840,0.98
VICHADA,1,1875,841,0.76
VICHADA,1,1875,842,1.02
VICHADA,1,1875,843,0.94
VICHADA,1,1875,844,0.62
VICHADA,1,1875,845,0.79
VICHADA,1,1875,846,0.58
VICHADA,1,1875,847,0.58
VICHADA,1,1875,848,0.68
VICHADA,1,1875,849,0.68
VICHADA,1,1875,850,0.69
VICHADA,1,1875,851,0.58
AMAZONAS,2,1786,852,0.88
AMAZONAS,2,1786,853,0.79
AMAZONAS,2,1786,854,0.87
AMAZONAS,2,1786,855,0.83
AMAZONAS,2,1786,856,0.87
AMAZONAS,2,1786,857,0.88
AMAZONAS,2,1786,858,0.83
AMAZONAS,2,1786,859,0.82
AMAZONAS,2,1786,860,0.82
AMAZONAS,2,1786,861,0.74
AMAZONAS,2,1786,862,0.52
AMAZONAS,2,1786,863,0.88
AMAZONAS,2,1786,864,0.88
AMAZONAS,2,1786,865,0.86
AMAZONAS,2,1786,866,0.84
AMAZONAS,2,1786,867,0.96
AMAZONAS,2,1786,868,0.84
AMAZONAS,2,1786,869,0.8
AMAZONAS,2,1786,870,0.8
AMAZONAS,2,1786,871,0.88
AMAZONAS,2,1786,872,0.88
AMAZONAS,2,1786,873,0.86
AMAZONAS,2,1786,874,0.57
ANTIOQUIA,2,79524,875,0.97
ANTIOQUIA,2,79524,876,0.95
ANTIOQUIA,2,79524,877,0.95
ANTIOQUIA,2,79524,878,0.91
ANTIOQUIA,2,79524,879,0.95
ANTIOQUIA,2,79524,880,0.94
ANTIOQUIA,2,79524,881,0.91
ANTIOQUIA,2,79524,882,0.9
ANTIOQUIA,2,79524,883,0.87
ANTIOQUIA,2,79524,884,0.74
ANTIOQUIA,2,79524,885,0.54
ANTIOQUIA,2,79524,886,0.97
ANTIOQUIA,2,79524,887,0.99
ANTIOQUIA,2,79524,888,0.94
ANTIOQUIA,2,79524,889,0.93
ANTIOQUIA,2,79524,890,0.87
ANTIOQUIA,2,79524,891,0.96
ANTIOQUIA,2,79524,892,0.88
ANTIOQUIA,2,79524,893,0.88
ANTIOQUIA,2,79524,894,0.94
ANTIOQUIA,2,79524,895,0.94
ANTIOQUIA,2,79524,896,0.93
ANTIOQUIA,2,79524,897,0.85
ARAUCA,2,4542,898,1.05
ARAUCA,2,4542,899,1.02
ARAUCA,2,4542,900,1.07
ARAUCA,2,4542,901,1.04
ARAUCA,2,4542,902,1.09
ARAUCA,2,4542,903,1.09
ARAUCA,2,4542,904,1.05
ARAUCA,2,4542,905,1.03
ARAUCA,2,4542,906,1.03
ARAUCA,2,4542,907,0.6
ARAUCA,2,4542,908,0.51
ARAUCA,2,4542,909,1.17
ARAUCA,2,4542,910,1.12
ARAUCA,2,4542,911,1.11
ARAUCA,2,4542,912,1.12
ARAUCA,2,4542,913,1.31
ARAUCA,2,4542,914,1.08
ARAUCA,2,4542,915,0.96
ARAUCA,2,4542,916,0.96
ARAUCA,2,4542,917,1.03
ARAUCA,2,4542,918,1.03
ARAUCA,2,4542,919,1.03
ARAUCA,2,4542,920,0.92
ATLANTICO,2,20841,921,0.98
ATLANTICO,2,20841,922,0.91
ATLANTICO,2,20841,923,1.01
ATLANTICO,2,20841,924,1.04
ATLANTICO,2,20841,925,0.97
ATLANTICO,2,20841,926,0.98
ATLANTICO,2,20841,927,1.0
ATLANTICO,2,20841,928,0.81
ATLANTICO,2,20841,929,0.91
ATLANTICO,2,20841,930,0.7
ATLANTICO,2,20841,931,0.44
ATLANTICO,2,20841,932,0.92
ATLANTICO,2,20841,933,1.01
ATLANTICO,2,20841,934,1.02
ATLANTICO,2,20841,935,0.99
ATLANTICO,2,20841,936,1.02
ATLANTICO,2,20841,937,0.97
ATLANTICO,2,20841,938,0.94
ATLANTICO,2,20841,939,0.93
ATLANTICO,2,20841,940,1.02
ATLANTICO,2,20841,941,1.03
ATLANTICO,2,20841,942,1.0
ATLANTICO,2,20841,943,0.73
BARRANQUILLA,2,21907,944,1.0
BARRANQUILLA,2,21907,945,0.93
BARRANQUILLA,2,21907,946,0.99
BARRANQUILLA,2,21907,947,0.97
BARRANQUILLA,2,21907,948,0.99
BARRANQUILLA,2,21907,949,0.97
BARRANQUILLA,2,21907,950,0.97
BARRANQUILLA,2,21907,951,0.98
BARRANQUILLA,2,21907,952,0.96
BARRANQUILLA,2,21907,953,0.85
BARRANQUILLA,2,21907,954,0.56
BARRANQUILLA,2,21907,955,1.02
BARRANQUILLA,2,21907,956,0.99
BARRANQUILLA,2,21907,957,0.97
BARRANQUILLA,2,21907,958,0.97
BARRANQUILLA,2,21907,959,0.95
BARRANQUILLA,2,21907,960,0.97
BARRANQUILLA,2,21907,961,0.97
BARRANQUILLA,2,21907,962,0.97
BARRANQUILLA,2,21907,963,0.95
BARRANQUILLA,2,21907,964,0.95
BARRANQUILLA,2,21907,965,0.95
BARRANQUILLA,2,21907,966,0.82
BOGOTA D.C.,2,105191,967,1.04
BOGOTA D.C.,2,105191,968,1.03
BOGOTA D.C.,2,105191,969,0.88
BOGOTA D.C.,2,105191,970,0.88
BOGOTA D.C.,2,105191,971,0.88
BOGOTA D.C.,2,105191,972,0.89
BOGOTA D.C.,2,105191,973,0.88
BOGOTA D.C.,2,105191,974,0.87
BOGOTA D.C.,2,105191,975,0.87
BOGOTA D.C.,2,105191,976,0.76
BOGOTA D.C.,2,105191,977,0.52
BOGOTA D.C.,2,105191,978,0.89
BOGOTA D.C.,2,105191,979,0.91
BOGOTA D.C.,2,105191,980,0.92
BOGOTA D.C.,2,105191,981,0.92
BOGOTA D.C.,2,105191,982,0.82
BOGOTA D.C.,2,105191,983,0.92
BOGOTA D.C.,2,105191,984,0.84
BOGOTA D.C.,2,105191,985,0.84
BOGOTA D.C.,2,105191,986,0.87
BOGOTA D.C.,2,105191,987,0.87
BOGOTA D.C.,2,105191,988,0.87
BOGOTA D.C.,2,105191,989,0.82
BOLIVAR,2,22079,990,0.47
BOLIVAR,2,22079,991,0.43
BOLIVAR,2,22079,992,0.86
BOLIVAR,2,22079,993,0.82
BOLIVAR,2,22079,994,0.86
BOLIVAR,2,22079,995,0.84
BOLIVAR,2,22079,996,0.82
BOLIVAR,2,22079,997,0.83
BOLIVAR,2,22079,998,0.81
BOLIVAR,2,22079,999,0.68
BOLIVAR,2,22079,1000,0.47
BOLIVAR,2,22079,1001,0.84
BOLIVAR,2,22079,1002,0.82
BOLIVAR,2,22079,1003,0.83
BOLIVAR,2,22079,1004,0.8
BOLIVAR,2,22079,1005,0.77
BOLIVAR,2,22079,1006,0.81
BOLIVAR,2,22079,1007,0.81
BOLIVAR,2,22079,1008,0.81
BOLIVAR,2,22079,1009,0.91
BOLIVAR,2,22079,1010,0.9
BOLIVAR,2,22079,1011,0.89
BOLIVAR,2,22079,1012,0.73
CARTAGENA,2,19050,1013,1.05
CARTAGENA,2,19050,1014,1.04
CARTAGENA,2,19050,1015,0.97
CARTAGENA,2,19050,1016,0.88
CARTAGENA,2,19050,1017,0.97
CARTAGENA,2,19050,1018,0.94
CARTAGENA,2,19050,1019,0.88
CARTAGENA,2,19050,1020,0.94
CARTAGENA,2,19050,1021,0.91
CARTAGENA,2,19050,1022,0.75
CARTAGENA,2,19050,1023,0.53
CARTAGENA,2,19050,1024,0.94
CARTAGENA,2,19050,1025,0.88
CARTAGENA,2,19050,1026,0.93
CARTAGENA,2,19050,1027,0.89
CARTAGENA,2,19050,1028,0.82
CARTAGENA,2,19050,1029,0.85
CARTAGENA,2,19050,1030,0.83
CARTAGENA,2,19050,1031,0.83
CARTAGENA,2,19050,1032,0.86
CARTAGENA,2,19050,1033,0.86
CARTAGENA,2,19050,1034,0.87
CARTAGENA,2,19050,1035,0.84
BOYACA,2,16381,1036,0.92
BOYACA,2,16381,1037,0.92
BOYACA,2,16381,1038,0.93
BOYACA,2,16381,1039,0.93
BOYACA,2,16381,1040,0.93
BOYACA,2,16381,1041,0.93
BOYACA,2,16381,1042,0.93
BOYACA,2,16381,1043,0.92
BOYACA,2,16381,1044,0.92
BOYACA,2,16381,1045,0.81
BOYACA,2,16381,1046,0.64
BOYACA,2,16381,1047,0.93
BOYACA,2,16381,1048,0.93
BOYACA,2,16381,1049,0.96
BOYACA,2,16381,1050,0.96
BOYACA,2,16381,1051,0.92
BOYACA,2,16381,1052,0.95
BOYACA,2,16381,1053,0.92
BOYACA,2,16381,1054,0.92
BOYACA,2,16381,1055,1.04
BOYACA,2,16381,1056,1.04
BOYACA,2,16381,1057,1.04
BOYACA,2,16381,1058,0.83
CALDAS,2,10180,1059,0.92
CALDAS,2,10180,1060,0.93
CALDAS,2,10180,1061,0.95
CALDAS,2,10180,1062,0.96
CALDAS,2,10180,1063,0.95
CALDAS,2,10180,1064,0.97
CALDAS,2,10180,1065,0.96
CALDAS,2,10180,1066,0.92
CALDAS,2,10180,1067,0.93
CALDAS,2,10180,1068,0.84
CALDAS,2,10180,1069,0.64
CALDAS,2,10180,1070,0.92
CALDAS,2,10180,1071,0.93
CALDAS,2,10180,1072,0.95
CALDAS,2,10180,1073,0.95
CALDAS,2,10180,1074,0.92
CALDAS,2,10180,1075,0.92
CALDAS,2,10180,1076,0.93
CALDAS,2,10180,1077,0.95
CALDAS,2,10180,1078,0.97
CALDAS,2,10180,1079,0.98
CALDAS,2,10180,1080,0.94
CALDAS,2,10180,1081,0.83
CAQUETA,2,8617,1082,0.88
CAQUETA,2,8617,1083,0.86
CAQUETA,2,8617,1084,0.84
CAQUETA,2,8617,1085,0.78
CAQUETA,2,8617,1086,0.84
CAQUETA,2,8617,1087,0.82
CAQUETA,2,8617,1088,0.78
CAQUETA,2,8617,1089,0.79
CAQUETA,2,8617,1090,0.78
CAQUETA,2,8617,1091,0.76
CAQUETA,2,8617,1092,0.56
CAQUETA,2,8617,1093,0.84
CAQUETA,2,8617,1094,0.82
CAQUETA,2,8617,1095,0.81
CAQUETA,2,8617,1096,0.81
CAQUETA,2,8617,1097,1.0
CAQUETA,2,8617,1098,0.79
CAQUETA,2,8617,1099,0.72
CAQUETA,2,8617,1100,0.72
CAQUETA,2,8617,1101,0.85
CAQUETA,2,8617,1102,0.85
CAQUETA,2,8617,1103,0.86
CAQUETA,2,8617,1104,0.71
CASANARE,2,7543,1105,0.87
CASANARE,2,7543,1106,0.77
CASANARE,2,7543,1107,0.88
CASANARE,2,7543,1108,0.87
CASANARE,2,7543,1109,0.88
CASANARE,2,7543,1110,0.87
CASANARE,2,7543,1111,0.88
CASANARE,2,7543,1112,0.87
CASANARE,2,7543,1113,0.86
CASANARE,2,7543,1114,0.79
CASANARE,2,7543,1115,0.58
CASANARE,2,7543,1116,0.88
CASANARE,2,7543,1117,0.86
CASANARE,2,7543,1118,0.89
CASANARE,2,7543,1119,0.88
CASANARE,2,7543,1120,1.23
CASANARE,2,7543,1121,0.88
CASANARE,2,7543,1122,0.91
CASANARE,2,7543,1123,0.91
CASANARE,2,7543,1124,0.96
CASANARE,2,7543,1125,0.96
CASANARE,2,7543,1126,0.96
CASANARE,2,7543,1127,0.76
CAUCA,2,22336,1128,0.81
CAUCA,2,22336,1129,0.79
CAUCA,2,22336,1130,0.94
CAUCA,2,22336,1131,0.93
CAUCA,2,22336,1132,0.94
CAUCA,2,22336,1133,0.93
CAUCA,2,22336,1134,0.93
CAUCA,2,22336,1135,0.91
CAUCA,2,22336,1136,0.9
CAUCA,2,22336,1137,0.85
CAUCA,2,22336,1138,0.58
CAUCA,2,22336,1139,0.91
CAUCA,2,22336,1140,0.91
CAUCA,2,22336,1141,0.95
CAUCA,2,22336,1142,0.94
CAUCA,2,22336,1143,0.87
CAUCA,2,22336,1144,0.91
CAUCA,2,22336,1145,0.88
CAUCA,2,22336,1146,0.87
CAUCA,2,22336,1147,0.95
CAUCA,2,22336,1148,0.95
CAUCA,2,22336,1149,0.95
CAUCA,2,22336,1150,0.73
CESAR,2,23487,1151,0.91
CESAR,2,23487,1152,0.88
CESAR,2,23487,1153,0.97
CESAR,2,23487,1154,0.91
CESAR,2,23487,1155,0.97
CESAR,2,23487,1156,0.94
CESAR,2,23487,1157,0.91
CESAR,2,23487,1158,0.93
CESAR,2,23487,1159,0.9
CESAR,2,23487,1160,0.78
CESAR,2,23487,1161,0.58
CESAR,2,23487,1162,0.94
CESAR,2,23487,1163,0.9
CESAR,2,23487,1164,0.96
CESAR,2,23487,1165,0.93
CESAR,2,23487,1166,0.9
CESAR,2,23487,1167,0.9
CESAR,2,23487,1168,0.88
CESAR,2,23487,1169,0.88
CESAR,2,23487,1170,0.96
CESAR,2,23487,1171,0.96
CESAR,2,23487,1172,0.93
CESAR,2,23487,1173,0.86
CHOCO,2,11596,1174,0.8
CHOCO,2,11596,1175,0.61
CHOCO,2,11596,1176,0.89
CHOCO,2,11596,1177,0.73
CHOCO,2,11596,1178,0.89
CHOCO,2,11596,1179,0.8
CHOCO,2,11596,1180,0.73
CHOCO,2,11596,1181,0.73
CHOCO,2,11596,1182,0.69
CHOCO,2,11596,1183,0.65
CHOCO,2,11596,1184,0.38
CHOCO,2,11596,1185,0.9
CHOCO,2,11596,1186,0.81
CHOCO,2,11596,1187,0.83
CHOCO,2,11596,1188,0.8
CHOCO,2,11596,1189,1.02
CHOCO,2,11596,1190,0.81
CHOCO,2,11596,1191,0.6
CHOCO,2,11596,1192,0.6
CHOCO,2,11596,1193,0.76
CHOCO,2,11596,1194,0.76
CHOCO,2,11596,1195,0.76
CHOCO,2,11596,1196,0.59
CORDOBA,2,31986,1197,0.83
CORDOBA,2,31986,1198,0.82
CORDOBA,2,31986,1199,0.9
CORDOBA,2,31986,1200,0.9
CORDOBA,2,31986,1201,0.9
CORDOBA,2,31986,1202,0.89
CORDOBA,2,31986,1203,0.9
CORDOBA,2,31986,1204,0.88
CORDOBA,2,31986,1205,0.87
CORDOBA,2,31986,1206,0.71
CORDOBA,2,31986,1207,0.49
CORDOBA,2,31986,1208,0.89
CORDOBA,2,31986,1209,0.89
CORDOBA,2,31986,1210,0.88
CORDOBA,2,31986,1211,0.84
CORDOBA,2,31986,1212,0.83
CORDOBA,2,31986,1213,0.87
CORDOBA,2,31986,1214,0.84
CORDOBA,2,31986,1215,0.84
CORDOBA,2,31986,1216,0.91
CORDOBA,2,31986,1217,0.91
CORDOBA,2,31986,1218,0.91
CORDOBA,2,31986,1219,0.74
CUNDINAMARCA,2,36312,1220,0.52
CUNDINAMARCA,2,36312,1221,0.51
CUNDINAMARCA,2,36312,1222,0.87
CUNDINAMARCA,2,36312,1223,0.93
CUNDINAMARCA,2,36312,1224,0.87
CUNDINAMARCA,2,36312,1225,0.9
CUNDINAMARCA,2,36312,1226,0.93
CUNDINAMARCA,2,36312,1227,0.86
CUNDINAMARCA,2,36312,1228,0.89
CUNDINAMARCA,2,36312,1229,0.71
CUNDINAMARCA,2,36312,1230,0.49
CUNDINAMARCA,2,36312,1231,0.87
CUNDINAMARCA,2,36312,1232,0.89
CUNDINAMARCA,2,36312,1233,0.95
CUNDINAMARCA,2,36312,1234,0.92
CUNDINAMARCA,2,36312,1235,0.9
CUNDINAMARCA,2,36312,1236,0.94
CUNDINAMARCA,2,36312,1237,0.91
CUNDINAMARCA,2,36312,1238,0.91
CUNDINAMARCA,2,36312,1239,0.98
CUNDINAMARCA,2,36312,1240,0.98
CUNDINAMARCA,2,36312,1241,0.98
CUNDINAMARCA,2,36312,1242,0.71
GUAINIA,2,880,1243,1.25
GUAINIA,2,880,1244,1.0
GUAINIA,2,880,1245,1.14
GUAINIA,2,880,1246,0.88
GUAINIA,2,880,1247,1.14
GUAINIA,2,880,1248,1.05
GUAINIA,2,880,1249,0.88
GUAINIA,2,880,1250,0.91
GUAINIA,2,880,1251,0.87
GUAINIA,2,880,1252,0.8
GUAINIA,2,880,1253,0.48
GUAINIA,2,880,1254,1.15
GUAINIA,2,880,1255,1.05
GUAINIA,2,880,1256,1.0
GUAINIA,2,880,1257,0.98
GUAINIA,2,880,1258,1.08
GUAINIA,2,880,1259,0.92
GUAINIA,2,880,1260,0.62
GUAINIA,2,880,1261,0.62
GUAINIA,2,880,1262,0.86
GUAINIA,2,880,1263,0.86
GUAINIA,2,880,1264,0.86
GUAINIA,2,880,1265,0.67
GUAVIARE,2,1377,1266,0.96
GUAVIARE,2,1377,1267,0.94
GUAVIARE,2,1377,1268,0.99
GUAVIARE,2,1377,1269,0.93
GUAVIARE,2,1377,1270,0.99
GUAVIARE,2,1377,1271,0.96
GUAVIARE,2,1377,1272,0.93
GUAVIARE,2,1377,1273,0.95
GUAVIARE,2,1377,1274,0.93
GUAVIARE,2,1377,1275,0.72
GUAVIARE,2,1377,1276,0.45
GUAVIARE,2,1377,1277,1.0
GUAVIARE,2,1377,1278,0.93
GUAVIARE,2,1377,1279,0.95
GUAVIARE,2,1377,1280,0.93
GUAVIARE,2,1377,1281,1.0
GUAVIARE,2,1377,1282,0.92
GUAVIARE,2,1377,1283,0.84
GUAVIARE,2,1377,1284,0.84
GUAVIARE,2,1377,1285,0.99
GUAVIARE,2,1377,1286,0.99
GUAVIARE,2,1377,1287,1.0
GUAVIARE,2,1377,1288,0.77
HUILA,2,20627,1289,0.98
HUILA,2,20627,1290,0.98
HUILA,2,20627,1291,0.94
HUILA,2,20627,1292,0.92
HUILA,2,20627,1293,0.94
HUILA,2,20627,1294,0.92
HUILA,2,20627,1295,0.92
HUILA,2,20627,1296,0.93
HUILA,2,20627,1297,0.92
HUILA,2,20627,1298,0.77
HUILA,2,20627,1299,0.6
HUILA,2,20627,1300,0.94
HUILA,2,20627,1301,0.93
HUILA,2,20627,1302,0.93
HUILA,2,20627,1303,0.92
HUILA,2,20627,1304,0.88
HUILA,2,20627,1305,0.93
HUILA,2,20627,1306,0.89
HUILA,2,20627,1307,0.89
HUILA,2,20627,1308,0.96
HUILA,2,20627,1309,0.96
HUILA,2,20627,1310,0.96
HUILA,2,20627,1311,0.84
LA GUAJIRA,2,21390,1312,0.92
LA GUAJIRA,2,21390,1313,0.85
LA GUAJIRA,2,21390,1314,0.94
LA GUAJIRA,2,21390,1315,0.84
LA GUAJIRA,2,21390,1316,0.94
LA GUAJIRA,2,21390,1317,0.87
LA GUAJIRA,2,21390,1318,0.85
LA GUAJIRA,2,21390,1319,0.81
LA GUAJIRA,2,21390,1320,0.78
LA GUAJIRA,2,21390,1321,0.74
LA GUAJIRA,2,21390,1322,0.43
LA GUAJIRA,2,21390,1323,0.91
LA GUAJIRA,2,21390,1324,0.83
LA GUAJIRA,2,21390,1325,0.91
LA GUAJIRA,2,21390,1326,0.9
LA GUAJIRA,2,21390,1327,0.64
LA GUAJIRA,2,21390,1328,0.84
LA GUAJIRA,2,21390,1329,0.63
LA GUAJIRA,2,21390,1330,0.63
LA GUAJIRA,2,21390,1331,0.8
LA GUAJIRA,2,21390,1332,0.81
LA GUAJIRA,2,21390,1333,0.81
LA GUAJIRA,2,21390,1334,0.65
MAGDALENA,2,17924,1335,0.79
MAGDALENA,2,17924,1336,0.77
MAGDALENA,2,17924,1337,0.93
MAGDALENA,2,17924,1338,0.89
MAGDALENA,2,17924,1339,0.93
MAGDALENA,2,17924,1340,0.91
MAGDALENA,2,17924,1341,0.89
MAGDALENA,2,17924,1342,0.91
MAGDALENA,2,17924,1343,0.89
MAGDALENA,2,17924,1344,0.67
MAGDALENA,2,17924,1345,0.47
MAGDALENA,2,17924,1346,0.93
MAGDALENA,2,17924,1347,0.91
MAGDALENA,2,17924,1348,0.92
MAGDALENA,2,17924,1349,0.92
MAGDALENA,2,17924,1350,0.89
MAGDALENA,2,17924,1351,0.91
MAGDALENA,2,17924,1352,0.88
MAGDALENA,2,17924,1353,0.88
MAGDALENA,2,17924,1354,0.94
MAGDALENA,2,17924,1355,0.94
MAGDALENA,2,17924,1356,0.94
MAGDALENA,2,17924,1357,0.73
SANTA MARTA,2,9053,1358,1.01
SANTA MARTA,2,9053,1359,1.0
SANTA MARTA,2,9053,1360,0.93
SANTA MARTA,2,9053,1361,0.85
SANTA MARTA,2,9053,1362,0.93
SANTA MARTA,2,9053,1363,0.9
SANTA MARTA,2,9053,1364,0.84
SANTA MARTA,2,9053,1365,0.87
SANTA MARTA,2,9053,1366,0.84
SANTA MARTA,2,9053,1367,0.69
SANTA MARTA,2,9053,1368,0.46
SANTA MARTA,2,9053,1369,0.93
SANTA MARTA,2,9053,1370,0.88
SANTA MARTA,2,9053,1371,0.9
SANTA MARTA,2,9053,1372,0.83
SANTA MARTA,2,9053,1373,0.76
SANTA MARTA,2,9053,1374,0.88
SANTA MARTA,2,9053,1375,0.79
SANTA MARTA,2,9053,1376,0.8
SANTA MARTA,2,9053,1377,0.81
SANTA MARTA,2,9053,1378,0.82
SANTA MARTA,2,9053,1379,0.79
SANTA MARTA,2,9053,1380,0.72
META,2,16846,1381,0.94
META,2,16846,1382,0.94
META,2,16846,1383,0.9
META,2,16846,1384,0.87
META,2,16846,1385,0.9
META,2,16846,1386,0.89
META,2,16846,1387,0.87
META,2,16846,1388,0.85
META,2,16846,1389,0.85
META,2,16846,1390,0.64
META,2,16846,1391,0.49
META,2,16846,1392,0.86
META,2,16846,1393,0.84
META,2,16846,1394,0.89
META,2,16846,1395,0.89
META,2,16846,1396,0.97
META,2,16846,1397,0.8
META,2,16846,1398,0.85
META,2,16846,1399,0.85
META,2,16846,1400,0.89
META,2,16846,1401,0.9
META,2,16846,1402,0.89
META,2,16846,1403,0.74
NARIÑO,2,21573,1404,0.91
NARIÑO,2,21573,1405,0.89
NARIÑO,2,21573,1406,0.9
NARIÑO,2,21573,1407,0.9
NARIÑO,2,21573,1408,0.9
NARIÑO,2,21573,1409,0.89
NARIÑO,2,21573,1410,0.9
NARIÑO,2,21573,1411,0.88
NARIÑO,2,21573,1412,0.88
NARIÑO,2,21573,1413,0.75
NARIÑO,2,21573,1414,0.57
NARIÑO,2,21573,1415,0.9
NARIÑO,2,21573,1416,0.91
NARIÑO,2,21573,1417,0.91
NARIÑO,2,21573,1418,0.91
NARIÑO,2,21573,1419,0.85
NARIÑO,2,21573,1420,0.91
NARIÑO,2,21573,1421,0.85
NARIÑO,2,21573,1422,0.85
NARIÑO,2,21573,1423,0.91
NARIÑO,2,21573,1424,0.91
NARIÑO,2,21573,1425,0.91
NARIÑO,2,21573,1426,0.77
NORTE DE SANTANDER,2,23996,1427,0.91
NORTE DE SANTANDER,2,23996,1428,0.88
NORTE DE SANTANDER,2,23996,1429,0.99
NORTE DE SANTANDER,2,23996,1430,1.02
NORTE DE SANTANDER,2,23996,1431,1.01
NORTE DE SANTANDER,2,23996,1432,1.04
NORTE DE SANTANDER,2,23996,1433,1.03
NORTE DE SANTANDER,2,23996,1434,0.99
NORTE DE SANTANDER,2,23996,1435,0.98
NORTE DE SANTANDER,2,23996,1436,0.88
NORTE DE SANTANDER,2,23996,1437,0.55
NORTE DE SANTANDER,2,23996,1438,1.17
NORTE DE SANTANDER,2,23996,1439,1.01
NORTE DE SANTANDER,2,23996,1440,1.0
NORTE DE SANTANDER,2,23996,1441,1.04
NORTE DE SANTANDER,2,23996,1442,0.8
NORTE DE SANTANDER,2,23996,1443,0.97
NORTE DE SANTANDER,2,23996,1444,0.83
NORTE DE SANTANDER,2,23996,1445,0.83
NORTE DE SANTANDER,2,23996,1446,0.88
NORTE DE SANTANDER,2,23996,1447,0.88
NORTE DE SANTANDER,2,23996,1448,0.87
NORTE DE SANTANDER,2,23996,1449,0.76
PUTUMAYO,2,5156,1450,0.84
PUTUMAYO,2,5156,1451,0.85
PUTUMAYO,2,5156,1452,0.93
PUTUMAYO,2,5156,1453,0.89
PUTUMAYO,2,5156,1454,0.93
PUTUMAYO,2,5156,1455,0.91
PUTUMAYO,2,5156,1456,0.89
PUTUMAYO,2,5156,1457,0.9
PUTUMAYO,2,5156,1458,0.88
